categories,subcategories,bedrooms,bathrooms,building_size,land_size,num_floors,furnished,geo_point,page_url,parent_url,ac_unit,balcony,yard,security,pool,price
house,"[""house"",""single-family-house""]",3,2,55.0,65.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/promo-merdeka-hanya-2-5-juta-all-in-bisa-punya-rum-169172130520.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,,yes,yes,,630000000
house,"[""house"",""single-family-house""]",2,1,50.0,82.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-orchid-green-park-strategis-bisa-kpr-16875769822.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,660000000
house,"[""house"",""single-family-house""]",3,2,100.0,86.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/dijual-bu-rumah-2-lantai-di-sukmajaya-depok-170807268498.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,,,,965000000
house,"[""house"",""single-family-house""]",2,2,55.0,51.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-cantik-2-lantai-di-cilodong-lokasi-strategis-17068580853.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,,yes,yes,,636700000
house,"[""house"",""townhouse""]",3,2,62.0,71.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-2-lantai-harga-terjangkau-lokasi-strategis-d-169881383056.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,yes,yes,yes,yes,923121000
house,"[""house"",""townhouse""]",3,2,105.0,75.0,,,"[106.81139,-6.38417]",https://www.lamudi.co.id/dijual-murah-rumah-jl-mawar-beji-depok-170892079611.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,,,,,780000000
house,"[""house"",""single-family-house""]",6,5,430.0,1234.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/dijual-rumah-mewah-di-depok-169260848022.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,17500000000
house,"[""house"",""single-family-house""]",3,3,90.0,87.0,,,"[106.80965,-6.38658]",https://www.lamudi.co.id/rumah-2-lantai-dekat-kampus-ui-depok-169507922287.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,yes,,yes,,,975000000
house,"[""house"",""single-family-house""]",2,1,70.0,120.0,1.0,,"[106.7992,-6.37576]",https://www.lamudi.co.id/jual-rumah-luas-di-villa-putra-mandiri-beji-depok-171040101321.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,,yes,yes,,1180000000
house,"[""house"",""single-family-house""]",2,1,34.0,50.0,,,"[106.7866,-6.4472]",https://www.lamudi.co.id/dijual-sebuah-unit-rumah-siap-huni-lokasi-strategi-170252298799.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,,yes,yes,,180000000
house,"[""house"",""single-family-house""]",3,2,55.0,72.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-baru-2-lantai-unit-ready-lokasi-strategis-169943078694.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,799200000
house,"[""house"",""single-family-house""]",6,4,500.0,1255.0,,,"[106.7761,-6.3606]",https://www.lamudi.co.id/dijual-cepat-rumah-besar-2-lantai-dibawah-pasaran-170183033547.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,,yes,yes,,,4000000000
house,"[""house"",""single-family-house""]",3,3,66.0,60.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-berkonsep-bali-2-lantai-sudah-banyak-yang-hu-170859540637.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,yes,yes,yes,yes,yes,685000000
house,"[""house"",""single-family-house""]",2,1,40.0,70.0,,,"[106.87113,-6.40738]",https://www.lamudi.co.id/rumah-siap-huni-bisa-kpr-tanpa-dp-free-surat-surat-169505243453.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,yes,yes,,315000000
house,"[""house"",""single-family-house""]",4,4,300.0,502.0,2.0,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-taman-502-300-2-lt-di-villa-cinere-mas-169771430363.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,5980000000
house,"[""house"",""single-family-house""]",2,1,36.0,65.0,,,"[106.82489,-6.4425]",https://www.lamudi.co.id/di-jual-rumah-indent-dan-siap-huni-dekat-alun-alun-170720170515.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,,yes,yes,,683456789
house,"[""house"",""single-family-house""]",3,1,150.0,162.0,,,"[106.84929871212,-6.4093740348527]",https://www.lamudi.co.id/rumah-induk-dan-satu-kontrakan-jl-dimun-sukmajaya-171031671140.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,,,,849500000
house,"[""house"",""single-family-house""]",2,1,45.0,80.0,1.0,,"[106.78889,-6.43778]",https://www.lamudi.co.id/rumah-dijual-di-cipayung-kota-depok-free-biaya-bia-169010087547.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,,,,660000000
house,"[""house"",""single-family-house""]",2,1,45.0,70.0,,,"[106.7866,-6.4472]",https://www.lamudi.co.id/jual-rumah-cash-modern-akses-mobil-di-citayam-170886880319.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,yes,yes,,355000000
house,"[""house"",""single-family-house""]",3,2,60.0,80.0,,123,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-siap-huni-dekat-pintu-toll-desari-pancoran-m-169571732629.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,yes,yes,yes,,750000000
house,"[""house"",""single-family-house""]",5,3,180.0,90.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/jual-rumah-di-perumahan-pesona-laguna-2-bebas-banj-170433897623.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,yes,yes,,1150000000
house,"[""house"",""single-family-house""]",4,1,81.0,81.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/dijual-rumah-siap-huni-di-depok-harga-all-in-j-972-170166588440.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,yes,yes,yes,,899000000
house,"[""house"",""single-family-house""]",3,3,90.0,72.0,,,"[106.90796988545,-6.39365378707]",https://www.lamudi.co.id/town-hous-minimalist-dekat-lrt-cibubur-170927676639.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,yes,yes,,1266950000
house,"[""house"",""single-family-house""]",10,5,400.0,430.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/runah-reddy-jual-bu-430m-pinggir-jln-utama-170549807385.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,yes,yes,yes,,999000000
house,"[""house"",""single-family-house""]",2,1,36.0,61.0,,,"[106.87819735358,-6.4044180877601]",https://www.lamudi.co.id/rumah-ready-dp-0-di-cimanggis-depok-170952350336.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,,,,525000000
house,"[""house"",""single-family-house""]",4,6,638.0,593.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/jual-rumah-mewah-modern-di-bukit-cinere-indah-171038238783.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,11500000000
house,"[""house"",""single-family-house""]",3,3,120.0,85.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-minimalis-cluster-baru-murah-800-jutaan-deka-170617973482.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,yes,,yes,yes,,800000000
house,"[""house"",""single-family-house""]",2,1,33.0,60.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/rumah-cluster-baru-di-citayam-dekat-stasiun-dp-0-c-168982689543.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,yes,yes,yes,yes,340000000
house,"[""house"",""townhouse""]",2,1,40.0,81.0,,,"[106.83631934633,-6.4226248107908]",https://www.lamudi.co.id/tanpa-dp-dekat-alun-alun-grand-depok-city-17068605402.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,yes,yes,,600000000
house,"[""house"",""single-family-house""]",2,1,30.0,40.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/dp-0-angsuran-2-1-jt-flat-2-tahun-cukup-booking-fe-168949981560.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,,,,365000000
house,"[""house"",""single-family-house""]",6,6,500.0,1280.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-mewah-murah-di-jl-maribaya-cinere-dkt-ke-rs-169053338923.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,yes,yes,yes,yes,10600000000
house,"[""house"",""single-family-house""]",2,2,204.0,339.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/dijual-lelang-bank-rumah-cimanggis-171023223196.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,,,,1199400000
house,"[""house"",""single-family-house""]",3,2,56.0,55.0,,,"[106.83632,-6.4276]",https://www.lamudi.co.id/rumah-2-lantai-di-depok-bonus-ac-dan-kitchen-set-170304550816.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,yes,yes,yes,yes,,605000000
house,"[""house"",""single-family-house""]",3,3,174.0,87.0,2.0,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-mewah-dekat-cibubur-junctions-kpr-bank-welco-170677592326.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,,yes,,900000000
house,"[""house"",""single-family-house""]",3,3,155.0,84.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-mewah-dekat-toll-krukut-169693031379.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,1722000000
house,"[""house"",""single-family-house""]",2,1,30.0,40.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/dp-0-angsuran-2-1-jt-flat-2-tahun-cukup-booking-fe-168949923438.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,,,,365000000
house,"[""house"",""single-family-house""]",2,1,40.0,61.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-siap-huni-termurah-dekat-gdc-stasiun-depok-t-171046519970.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,,yes,yes,,557750000
house,"[""house"",""single-family-house""]",2,1,21.0,50.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/jual-rumah-cipayung-depok-murah-10-menit-ke-stasiu-170225297632.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,,yes,,280000000
house,"[""house"",""single-family-house""]",3,2,72.0,60.0,2.0,,"[106.84353545502,-6.4351147840286]",https://www.lamudi.co.id/siap-akad-hunian-2-lt-model-scandinavian-di-jalan-170710693078.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,yes,yes,yes,,787500000
house,"[""house"",""single-family-house""]",3,3,70.0,90.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/dijual-rumah-di-pusat-kota-depok-gdc-bisa-kpr-dan-170447957253.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,yes,yes,yes,1530000000
house,"[""house"",""single-family-house""]",3,2,71.0,56.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-2-lantai-siap-huni-free-biaya-biaya-strategi-16962632633.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,,,850000000
house,"[""house"",""single-family-house""]",3,3,90.0,93.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/hunian-minimalis-modern-2-lantai-dekat-tol-cinere-17050320220.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,1800000000
house,"[""house"",""single-family-house""]",2,1,31.0,60.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-murah-griya-fairus-400juta-cilodong-depok-bo-169518740254.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,,,400000000
house,"[""house"",""single-family-house""]",3,2,55.0,60.0,,,"[106.83632,-6.4276]",https://www.lamudi.co.id/rumah-dijual-di-depok-500-jutaan-2-lantai-dekat-al-170418319780.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,yes,yes,yes,,585000000
house,"[""house"",""single-family-house""]",3,3,110.0,116.0,,,"[106.79252,-6.38787]",https://www.lamudi.co.id/rumah-baru-cluster-di-pancoranmas-dekat-tol-desari-168719745573.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,yes,yes,yes,,,1000000000
house,"[""house"",""townhouse""]",2,2,45.0,40.0,,,"[106.77977,-6.39971]",https://www.lamudi.co.id/rumah-kpr-mewah-dekat-tol-desari-depok-170834178147.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,yes,yes,yes,yes,,500000000
house,"[""house"",""townhouse""]",2,1,36.0,40.0,,,"[106.80282,-6.42201]",https://www.lamudi.co.id/rumah-mezanine-shm-di-depok-170877060125.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,yes,,yes,yes,,240000000
house,"[""house"",""single-family-house""]",3,3,155.0,84.0,0.0,,"[106.7761,-6.3606]",https://www.lamudi.co.id/rumah-dijual-limo-krukut-depok-169356490030.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,,,,,,1725000000
house,"[""house"",""single-family-house""]",2,1,36.0,75.0,,,"[106.766074,-6.374622]",https://www.lamudi.co.id/rumah-free-renovasi-20-menit-ke-rs-permata-depok-d-17103196127.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,yes,yes,,920000000
house,"[""house"",""single-family-house""]",2,1,45.0,98.0,,,"[106.850797,-6.408663]",https://www.lamudi.co.id/rumah-semi-furnished-di-cilodong-depok-siap-huni-d-17096351918.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,yes,yes,,1160000000
house,"[""house"",""single-family-house""]",3,2,86.0,107.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/dijual-rumah-siap-huni-dalam-komplek-depok-2-170910725775.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,yes,,,950000000
house,"[""house"",""single-family-house""]",5,3,200.0,320.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-strategis-bebas-banjir-di-jl-pangkalan-jati-170660272229.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,2680000000
house,"[""house"",""single-family-house""]",3,3,220.0,305.0,1.0,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-cantik-krukut-169167778394.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,2850000000
house,"[""house"",""single-family-house""]",4,2,160.0,142.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-minimalis-di-grand-depok-city-sukmajaya-depo-171047865787.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,yes,yes,yes,yes,,1500000000
house,"[""house"",""townhouse""]",2,2,200.0,180.0,,,"[106.86996,-6.37199]",https://www.lamudi.co.id/rumah-cantik-di-cimanggis-dalam-komplek-dekat-pint-170416526350.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,yes,,3000000000
house,"[null,""house""]",3,2,60.0,72.0,,,null,https://www.lamudi.co.id/woow-eropa-classic-dekat-pintu-tol-cibubur-28.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,,yes,,yes,650000000
house,"[""house"",""single-family-house""]",2,1,36.0,50.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/raffa-recidence-4-167586749360.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,,,,250000000
house,"[""house"",""single-family-house""]",2,2,55.0,51.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-cantik-2-lantai-di-cilodong-lokasi-strategis-170807144683.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,yes,yes,,636700000
house,"[""house"",""single-family-house""]",2,1,27.0,30.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/rumah-murah-akses-mudah-168629491866.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,yes,,yes,yes,,165000000
house,"[""house"",""single-family-house""]",2,1,45.0,80.0,1.0,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-siap-kpr-di-nirwana-cipayung-griya-vitara-in-169512264529.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,,,,660000000
house,"[""house"",""single-family-house""]",3,3,140.0,72.0,2.0,,"[106.7761,-6.3606]",https://www.lamudi.co.id/j-10972-rumah-2-lantai-dekat-tol-limo-di-bukit-gri-170878121881.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,,yes,yes,yes,,1320000000
house,"[""house"",""single-family-house""]",3,2,80.0,83.0,2.0,,"[106.78889,-6.43778]",https://www.lamudi.co.id/cepat-rumah-selangkah-ke-stasiun-citayam-harga-mur-169511996519.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,,,,700000000
house,"[""house"",""single-family-house""]",4,3,350.0,255.0,2.0,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-cinere-dekat-mrt-lebak-bulus-17014944314.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,4200000000
house,"[""house"",""single-family-house""]",5,5,650.0,352.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/dijual-cepet-murah-rumah-bukit-cinere-raya-depok-171021384632.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,8500000000
house,"[""house"",""single-family-house""]",2,1,45.0,72.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/jual-rumah-shm-di-sawangan-village-depok-harga-neg-17102185812.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,760000000
house,"[""house"",""single-family-house""]",3,2,73.0,72.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-2-lantai-di-cinangka-3-kamar-tidur-dekat-pin-170452776948.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,,yes,,1222000000
house,"[""house"",""single-family-house""]",3,3,153.0,167.0,2.0,,"[106.90049131257,-6.3855727016699]",https://www.lamudi.co.id/dijual-rumah-murah-raffles-hill-cibubur-depok-siap-169890699348.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,yes,yes,yes,,2599000000
house,"[""house"",""single-family-house""]",3,2,50.0,64.0,,,"[1,1]",https://www.lamudi.co.id/rumah-scandanavian-yang-mewah-170263843284.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,,,,725000000
house,"[""house"",""single-family-house""]",3,3,210.0,106.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-yaman-stategis-170166173850.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,yes,,,,,1599000000
house,"[""house"",""single-family-house""]",4,4,150.0,183.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-kontrakan-4-pintu-170781599152.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,,,,860000000
house,"[""house"",""single-family-house""]",2,1,60.0,168.0,1.0,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-siap-huni-dalam-cluster-luas-dan-murah-170242035737.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,,yes,yes,,749000000
house,"[""house"",""single-family-house""]",2,1,33.0,43.0,,,"[106.78738,-6.44166]",https://www.lamudi.co.id/rumah-siap-huni-murah-lokasi-strategis-dekat-stasi-169207183687.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,,yes,yes,,165000000
house,"[""house"",""single-family-house""]",2,1,36.0,37.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/rumah-2-kamar-harga-terjangkau-akses-samping-jalan-170927750160.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,yes,yes,,195000000
house,"[""house"",""single-family-house""]",2,1,50.0,70.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/rukam-siap-huni-murah-di-citayam-169627043912.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,,,,270000000
house,"[""house"",""single-family-house""]",3,2,72.0,60.0,,,null,https://www.lamudi.co.id/terbukti-terlaris-unit-700-jutaan-hanya-7-menit-ke-166915809459.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,yes,yes,yes,yes,,790000000
house,"[""house"",""single-family-house""]",5,3,321.0,451.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/dijual-cepat-turun-harga-rumah-2-lantai-di-bukit-c-170960449836.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,3800000000
house,"[""house"",""single-family-house""]",2,1,36.0,42.0,1.0,,"[106.78219,-6.41894]",https://www.lamudi.co.id/rumah-200-jutaan-cash-nego-7-menit-ke-stasiun-cita-170320118097.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,210000000
